Timestamp,Source,Message Type,Data
2022-01-11 16:41:28.360872,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-11 16:41:29.512259,Ferris Wheel Interface,WARNING,PREEMPT REQUESTED
2022-01-11 16:41:29.632136,Ferris Wheel Interface,INFO,NEW ERROR IN!!!!!!!!!!!!!!!
2022-01-11 16:41:29.648786,Ferris Wheel Interface,WARNING,PREEMPT REQUESTED
2022-01-11 16:41:29.686726,Bagging Interface,INFO,DIDNT BACK  Black
2022-01-11 16:41:29.688959,Bagging Interface,INFO,DIDNT BACK  Panini
2022-01-11 16:41:33.166521,Ferris Wheel Interface,INFO,d_angle too small -6.2517693806436885
2022-01-11 16:41:33.171378,Ferris Wheel Interface,INFO,New pid err 13.685398766284516 error camera is 13.716814692820414 d_angle is 0.031415926535897754
2022-01-11 16:41:36.927853,user,INFO,PUT BREAD IN
2022-01-11 16:41:36.929263,Controller,INFO,"USER PUT BREAD IN, ADDING TO QUEUE"
2022-01-11 16:41:36.932082,USER INTERFACE,INFO,CHOOSING BREAD
2022-01-11 16:41:36.939160,USER INTERFACE,ERROR,TIMEOUT!! start ss
2022-01-11 16:41:37.943696,Ferris Wheel Interface,INFO,NEW ERROR IN!!!!!!!!!!!!!!!
2022-01-11 16:41:37.960346,Ferris Wheel Interface,INFO,New pid err 20.0 error camera is 20.0 d_angle is 0.0
2022-01-11 16:41:37.980461,Ferris Wheel Interface,INFO,d_angle too small -3.549999698556466
2022-01-11 16:41:37.985233,Ferris Wheel Interface,INFO,d_angle too large 3.5814156250923648
2022-01-11 16:41:38.027287,Ferris Wheel Interface,INFO,d_angle too small -3.5499996985564666
2022-01-11 16:41:38.063950,Ferris Wheel Interface,INFO,d_angle too large 3.612831551628262
2022-01-11 16:41:38.069036,Ferris Wheel Interface,INFO,d_angle too small -3.5814156250923643
2022-01-11 16:41:38.153039,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282616
2022-01-11 16:41:38.154258,Ferris Wheel Interface,INFO,d_angle too small -3.581415625092364
2022-01-11 16:41:38.194978,Ferris Wheel Interface,INFO,d_angle too large 3.6128315516282616
2022-01-11 16:41:38.200642,Ferris Wheel Interface,INFO,d_angle too small -3.581415625092364
